PM10,SO2,NO2,CO,O3,TEMP,RAIN,WSPM,year,month,day,hour,dayofweek
228.0,19.0,114.0,4100.0,9.0,1.7,0,0.8,2017,1,6,20,4
225.0,19.0,120.0,4300.0,2.0,2.0,0,0.7,2017,1,6,21,4
225.0,21.0,132.0,4700.0,2.0,1.9,0,0.7,2017,1,6,22,4
225.0,27.0,136.0,500.0,2.0,1.6,0,0.6,2017,1,6,23,4
223.0,25.0,126.0,5100.0,2.0,1.5,0,0.7,2017,1,7,0,5
218.0,27.0,130.0,5300.0,2.0,1.7,0,1.1,2017,1,7,1,5
222.0,31.0,127.0,5100.0,2.0,1.4,0,0.6,2017,1,7,2,5
220.0,30.0,119.0,4400.0,2.0,1.4,0,0.3,2017,1,7,3,5
218.0,29.0,116.0,4300.0,2.0,1.1,0,1.0,2017,1,7,4,5
218.0,29.0,114.0,4600.0,2.0,1.5,0,1.1,2017,1,7,5,5
234.0,33.0,120.0,5500.0,2.0,1.3,0,0.7,2017,1,7,6,5
222.0,32.0,109.0,4800.0,2.0,1.3,0,1.2,2017,1,7,7,5
218.0,31.0,109.0,5300.0,2.0,1.0,0,1.0,2017,1,7,8,5
224.0,29.0,113.0,5500.0,2.0,1.8,0,0.8,2017,1,7,9,5
256.0,30.0,114.0,5200.0,2.0,2.6,0,1.6,2017,1,7,10,5
227.0,30.0,110.0,4800.0,2.0,2.8,0,2.0,2017,1,7,11,5
218.0,32.0,106.0,4800.0,3.0,3.2,0,2.0,2017,1,7,12,5
196.0,37.0,93.0,3900.0,6.0,3.6,0,2.5,2017,1,7,13,5
178.0,31.0,80.0,3300.0,9.0,3.9,0,2.8,2017,1,7,14,5
161.0,27.0,78.0,300.0,9.0,3.7,0,2.5,2017,1,7,15,5
119.0,22.0,69.0,2400.0,8.0,3.8,0,1.6,2017,1,7,16,5
99.0,7.0,50.0,900.0,45.0,3.2,0,1.2,2017,1,7,17,5
69.0,3.0,2.0,900.0,11.0,1.9,0,1.3,2017,1,7,18,5
104.0,12.0,79.0,2300.0,3.0,1.7,0,1.0,2017,1,7,19,5
116.0,11.0,86.0,2600.0,2.0,1.3,0,0.8,2017,1,7,20,5
135.0,10.0,88.0,2700.0,2.0,1.8,0,0.6,2017,1,7,21,5
143.0,11.0,90.0,3200.0,2.0,1.9,0,1.1,2017,1,7,22,5
173.0,12.0,96.0,4500.0,2.0,0.6,0,0.5,2017,1,7,23,5
152.0,10.0,87.0,3500.0,3.0,-1.2,0,1.1,2017,1,8,0,6
77.0,12.0,51.0,1900.0,20.0,-1.4,0,1.0,2017,1,8,1,6
21.0,11.0,15.0,800.0,41.0,-2.8,0,0.3,2017,1,8,2,6
21.0,9.0,13.0,800.0,43.0,-3.4,0,0.4,2017,1,8,3,6
21.0,9.0,14.0,700.0,44.0,-3.3,0,0.8,2017,1,8,4,6
23.0,8.0,16.0,800.0,45.0,-3.9,0,0.9,2017,1,8,5,6
34.0,10.0,65.0,2400.0,10.0,-4.1,0,0.7,2017,1,8,6,6
25.0,9.0,32.0,1100.0,34.0,-3.5,0,1.4,2017,1,8,7,6
26.0,10.0,63.0,1400.0,13.0,-1.3,0,2.6,2017,1,8,8,6
25.0,12.0,56.0,1200.0,17.0,0.2,0,2.0,2017,1,8,9,6
29.0,13.0,47.0,1100.0,25.0,2.1,0,2.9,2017,1,8,10,6
26.0,12.0,31.0,900.0,39.0,3.8,0,3.2,2017,1,8,11,6
69.0,13.0,42.0,1300.0,42.0,5.1,0,1.2,2017,1,8,12,6
104.0,18.0,45.0,1900.0,49.0,5.4,0,1.7,2017,1,8,13,6
126.0,17.0,50.0,2100.0,46.0,5.8,0,2.3,2017,1,8,14,6
139.0,15.0,54.0,2400.0,44.0,6.1,0,1.6,2017,1,8,15,6
142.0,14.0,58.0,2500.0,39.0,5.4,0,1.2,2017,1,8,16,6
84.0,11.0,47.0,1500.0,42.0,5.5,0,3.1,2017,1,8,17,6
26.0,9.0,44.0,900.0,39.0,5.3,0,2.2,2017,1,8,18,6
26.0,9.0,38.0,900.0,41.0,5.3,0,3.5,2017,1,8,19,6
8.0,5.0,20.0,700.0,55.0,5.0,0,3.6,2017,1,8,20,6
10.0,4.0,18.0,600.0,56.0,3.7,0,1.6,2017,1,8,21,6
10.0,5.0,17.0,600.0,55.0,4.0,0,5.5,2017,1,8,22,6
9.0,5.0,20.0,600.0,50.0,3.1,0,2.8,2017,1,8,23,6
10.0,5.0,18.0,700.0,48.0,2.0,0,4.4,2017,1,9,0,0
10.0,4.0,14.0,600.0,51.0,1.4,0,5.1,2017,1,9,1,0
7.0,4.0,16.0,600.0,48.0,0.2,0,3.7,2017,1,9,2,0
9.0,4.0,12.0,600.0,51.0,0.6,0,5.1,2017,1,9,3,0
8.0,4.0,9.0,500.0,53.0,-1.0,0,1.7,2017,1,9,4,0
9.0,4.0,14.0,600.0,48.0,-2.5,0,0.9,2017,1,9,5,0
9.0,6.0,26.0,900.0,38.0,-2.5,0,1.7,2017,1,9,6,0
11.0,7.0,38.0,900.0,30.0,-3.0,0,3.8,2017,1,9,7,0
15.0,6.0,52.0,100.0,21.0,-1.55,0,2.7,2017,1,9,8,0
18.0,10.0,45.0,1100.0,25.0,-1.6,0,4.9,2017,1,9,9,0
19.0,8.0,32.0,900.0,33.0,-0.56,0,1.4,2017,1,9,10,0
14.0,7.0,30.0,900.0,37.0,1.03333333333333,0,2.9,2017,1,9,11,0
16.0,6.0,29.0,800.0,40.0,2.225,0,1.8,2017,1,9,12,0
27.0,6.0,32.0,800.0,41.0,3.125,0,4.3,2017,1,9,13,0
54.0,8.0,31.0,100.0,46.0,3.125,0,4.5,2017,1,9,14,0
70.0,8.0,32.0,1100.0,46.0,2.975,0,7.0,2017,1,9,15,0
57.0,9.0,36.0,1100.0,44.0,2.46666666666667,0,5.5,2017,1,9,16,0
58.0,8.0,47.0,1100.0,35.0,1.625,0,3.5,2017,1,9,17,0
75.0,6.0,50.0,1200.0,33.0,0.5,0,3.4,2017,1,9,18,0
99.0,8.0,64.0,1400.0,24.0,-0.4,0,3.2,2017,1,9,19,0
89.0,7.0,70.0,1600.0,19.0,-1.175,0,4.0,2017,1,9,20,0
122.0,7.0,74.0,1700.0,15.0,-1.5,0,3.4,2017,1,9,21,0
148.0,7.0,84.0,1800.0,8.0,-1.86666666666667,0,1.3,2017,1,9,22,0
132.0,8.0,86.0,200.0,7.0,-2.375,0,4.1,2017,1,9,23,0
41.0,7.0,31.0,800.0,42.0,-0.1,0,7.9,2017,1,10,0,1
31.0,4.0,14.0,700.0,53.0,1.9,0,8.4,2017,1,10,1,1
10.0,4.0,15.0,600.0,50.0,0.675,0,6.5,2017,1,10,2,1
6.0,2.0,10.0,600.0,55.0,-0.32,0,6.1,2017,1,10,3,1
8.0,2.0,10.0,600.0,55.0,-1.15,0,5.3,2017,1,10,4,1
6.0,3.0,12.0,600.0,51.0,-1.5,0,3.6,2017,1,10,5,1
6.0,2.0,11.0,600.0,52.0,-1.76,0,3.5,2017,1,10,6,1
24.0,2.0,12.0,600.0,52.0,-1.74285714285714,0,4.3,2017,1,10,7,1
14.0,2.0,15.0,600.0,50.0,13.864524478028413,0,2.7,2017,1,10,8,1
10.0,3.0,18.0,700.0,48.0,-1.16,0,7.0,2017,1,10,9,1
6.0,3.0,21.0,700.0,47.0,-0.1,0,6.5,2017,1,10,10,1
38.0,2.0,18.0,800.0,51.0,1.075,0,7.9,2017,1,10,11,1
32.0,2.0,14.0,600.0,54.0,2.3,0,7.0,2017,1,10,12,1
48.0,2.0,12.0,600.0,56.0,3.25,0,6.7,2017,1,10,13,1
26.0,3.0,16.0,700.0,54.0,3.8,0,2.9,2017,1,10,14,1
17.0,3.0,18.0,700.0,52.0,3.89,0,2.7,2017,1,10,15,1
13.0,3.0,19.0,700.0,53.0,3.1,0,3.7,2017,1,10,16,1
138.0,14.0,43.0,1100.0,41.0,1.85,0,3.7,2017,1,10,17,1
129.0,23.0,64.0,1400.0,28.0,13.864524478028413,0,1.9,2017,1,10,18,1
189.0,23.0,82.0,1700.0,18.0,-0.1,0,2.3,2017,1,10,19,1
174.0,21.0,88.0,1800.0,14.0,-0.975,0,1.3,2017,1,10,20,1
165.0,23.0,87.0,1800.0,12.0,-2.475,0,2.5,2017,1,10,21,1
182.0,22.0,93.0,1800.0,7.0,-2.78,0,0.9,2017,1,10,22,1
103.0,20.0,88.0,1900.0,4.0,-3.93333333333333,0,1.4,2017,1,10,23,1
61.0,18.0,77.0,1800.0,3.0,-4.5,0,1.4,2017,1,11,0,2
70.0,15.0,74.0,1500.0,3.0,-4.75,0,2.0,2017,1,11,1,2
51.0,10.0,71.0,1300.0,4.0,-4.9,0,2.1,2017,1,11,2,2
19.0,8.0,51.0,100.0,15.0,-4.8,0,1.9,2017,1,11,3,2
23.0,8.0,42.0,100.0,20.0,-5.525,0,1.3,2017,1,11,4,2
27.0,8.0,47.0,1100.0,15.0,-6.53333333333333,0,2.4,2017,1,11,5,2
31.0,8.0,54.0,1100.0,11.0,-6.35,0,2.7,2017,1,11,6,2
49.0,9.0,61.0,1300.0,6.0,-6.225,0,1.7,2017,1,11,7,2
96.0,12.0,69.0,2100.0,4.0,-6.125,0,2.3,2017,1,11,8,2
107.0,12.0,66.0,1800.0,6.0,-5.7,0,1.7,2017,1,11,9,2
121.0,30.0,90.0,3100.0,7.0,-3.275,0,1.2,2017,1,11,10,2
114.0,33.0,102.0,3500.0,9.0,0.26,0,2.0,2017,1,11,11,2
158.0,31.0,110.0,3300.0,10.0,2.2,0,1.3,2017,1,11,12,2
129.0,29.0,100.0,2400.0,18.0,4.4,0,2.5,2017,1,11,13,2
96.0,21.0,86.0,1600.0,33.0,6.0,0,3.2,2017,1,11,14,2
130.0,52.0,82.0,1600.0,37.0,6.225,0,3.0,2017,1,11,15,2
114.0,87.0,94.0,1700.0,28.0,6.125,0,2.2,2017,1,11,16,2
112.0,54.0,92.0,1600.0,16.0,5.33333333333333,0,2.7,2017,1,11,17,2
158.0,31.0,101.0,1700.0,8.0,3.525,0,1.0,2017,1,11,18,2
181.0,28.0,118.0,2000.0,9.0,0.95,0,1.3,2017,1,11,19,2
228.0,29.0,107.0,2500.0,15.0,-0.525,0,0.3,2017,1,11,20,2
78.0,22.0,90.0,1500.0,11.0,-0.1,0,4.6,2017,1,11,21,2
51.0,22.0,56.0,1000.0,31.0,3.775,0,2.9,2017,1,11,22,2
32.0,21.0,35.0,900.0,43.0,3.5,0,3.0,2017,1,11,23,2
38.0,17.0,32.0,1000.0,48.0,0.94,0,3.0,2017,1,12,0,3
32.0,19.0,44.0,1000.0,35.0,-0.55,0,2.4,2017,1,12,1,3
24.0,17.0,25.0,900.0,51.0,-0.0333333333333333,0,2.5,2017,1,12,2,3
32.0,9.0,41.0,900.0,45.0,1.1,0,5.0,2017,1,12,3,3
26.0,18.0,32.0,900.0,41.0,1.325,0,4.0,2017,1,12,4,3
29.0,20.0,24.0,800.0,55.0,1.86666666666667,0,4.5,2017,1,12,5,3
29.0,19.0,26.0,800.0,49.0,1.84,0,5.1,2017,1,12,6,3
57.0,16.0,29.0,900.0,40.0,1.8,0,5.2,2017,1,12,7,3
40.0,20.0,47.0,900.0,41.0,1.65,0,3.1,2017,1,12,8,3
58.0,20.0,43.0,900.0,36.0,1.36,0,2.5,2017,1,12,9,3
61.0,11.0,31.0,900.0,44.0,3.3,0,1.8,2017,1,12,10,3
83.0,20.0,36.0,1100.0,39.0,3.775,0,3.5,2017,1,12,11,3
115.0,35.0,54.0,1500.0,51.0,3.975,0,3.6,2017,1,12,12,3
124.0,40.0,83.0,2000.0,31.0,4.175,0,3.4,2017,1,12,13,3
136.0,42.0,73.0,2100.0,47.0,4.6,0,4.4,2017,1,12,14,3
133.0,34.0,66.0,2000.0,46.0,4.825,0,3.1,2017,1,12,15,3
129.0,33.0,68.0,1900.0,47.0,4.7,0,3.9,2017,1,12,16,3
153.0,28.0,80.0,2000.0,37.0,4.075,0,2.3,2017,1,12,17,3
184.0,33.0,95.0,2200.0,20.0,2.725,0,3.0,2017,1,12,18,3
208.0,38.0,113.0,2300.0,22.0,1.825,0,1.9,2017,1,12,19,3
224.0,26.0,116.0,2700.0,7.0,0.65,0,2.0,2017,1,12,20,3
106.0,23.0,81.0,1900.0,33.0,-0.375,0,3.2,2017,1,12,21,3
39.0,11.0,27.0,700.0,64.0,2.675,0,3.4,2017,1,12,22,3
56.0,2.0,12.0,700.0,62.0,2.65,0,3.5,2017,1,12,23,3
28.0,12.0,14.0,700.0,69.0,2.0,0,4.7,2017,1,13,0,4
18.0,12.0,9.0,700.0,57.0,1.2,0,4.6,2017,1,13,1,4
31.0,9.0,16.0,600.0,58.0,0.475,0,2.9,2017,1,13,2,4
50.0,10.0,10.0,700.0,57.0,0.15,0,6.3,2017,1,13,3,4
17.0,10.0,23.0,800.0,50.0,-0.725,0,1.9,2017,1,13,4,4
30.0,12.0,17.0,700.0,58.0,-2.0,0,2.3,2017,1,13,5,4
25.0,11.0,17.0,800.0,60.0,-2.35,0,5.9,2017,1,13,6,4
23.0,16.0,31.0,800.0,56.0,-1.5,0,7.9,2017,1,13,7,4
19.0,7.0,47.0,1000.0,42.0,-1.575,0,1.8,2017,1,13,8,4
25.0,11.0,31.0,900.0,54.0,-1.85,0,2.1,2017,1,13,9,4
21.0,19.0,26.0,900.0,43.0,-0.825,0,1.5,2017,1,13,10,4
31.0,3.0,2.0,900.0,52.0,0.56,0,3.4,2017,1,13,11,4
10.0,6.0,23.0,900.0,45.0,1.725,0,4.3,2017,1,13,12,4
14.0,6.0,17.0,300.0,62.0,2.2,0,8.1,2017,1,13,13,4
8.0,7.0,23.0,300.0,68.0,2.6,0,8.2,2017,1,13,14,4
22.0,2.0,12.0,300.0,56.0,2.825,0,5.6,2017,1,13,15,4
25.0,10.0,23.0,300.0,59.0,2.96666666666667,0,5.5,2017,1,13,16,4
28.0,13.0,25.0,300.0,58.0,2.5,0,5.5,2017,1,13,17,4
26.0,8.0,29.0,400.0,51.0,1.32,0,5.7,2017,1,13,18,4
31.0,12.0,28.0,400.0,54.0,0.833333333333333,0,2.9,2017,1,13,19,4
23.0,4.0,37.0,400.0,49.0,-0.15,0,3.3,2017,1,13,20,4
24.0,9.0,31.0,400.0,56.0,-0.775,0,4.2,2017,1,13,21,4
29.0,9.0,22.0,400.0,51.0,-1.3,0,4.4,2017,1,13,22,4
38.0,14.0,41.0,600.0,34.0,-1.625,0,3.5,2017,1,13,23,4
32.0,18.0,36.0,500.0,47.0,-1.76,0,2.5,2017,1,14,0,5
38.0,10.0,46.0,700.0,28.0,-2.2,0,1.6,2017,1,14,1,5
30.0,15.0,53.0,700.0,38.0,-3.74,0,1.6,2017,1,14,2,5
28.0,12.0,57.0,900.0,15.0,-4.875,0,0.2,2017,1,14,3,5
32.0,18.0,81.0,1400.0,12.0,-4.825,0,2.1,2017,1,14,4,5
32.0,23.0,80.0,1300.0,18.0,-3.66666666666667,0,0.8,2017,1,14,5,5
37.0,18.0,69.0,1100.0,19.0,-5.425,0,1.6,2017,1,14,6,5
39.0,25.0,82.0,1300.0,13.0,-7.175,0,3.2,2017,1,14,7,5
49.0,27.0,88.0,1400.0,15.0,-6.975,0,0.8,2017,1,14,8,5
70.0,39.0,78.0,1700.0,8.0,-5.9,0,1.0,2017,1,14,9,5
45.0,22.0,55.0,1000.0,34.0,-2.8,0,0.9,2017,1,14,10,5
29.0,16.0,45.0,800.0,33.0,-0.86,0,3.0,2017,1,14,11,5
64.0,22.0,42.0,900.0,32.0,-0.05,0,2.2,2017,1,14,12,5
41.0,22.0,54.0,900.0,43.0,1.175,0,1.5,2017,1,14,13,5
28.0,8.0,50.0,700.0,35.0,1.7,0,2.2,2017,1,14,14,5
46.0,17.0,54.0,700.0,37.0,2.0,0,1.1,2017,1,14,15,5
32.0,13.0,56.0,600.0,30.0,2.275,0,1.5,2017,1,14,16,5
43.0,16.0,63.0,600.0,37.0,1.66666666666667,0,1.9,2017,1,14,17,5
71.0,7.0,73.0,700.0,25.0,0.225,0,1.6,2017,1,14,18,5
81.0,19.0,86.0,900.0,5.0,-1.45,0,1.7,2017,1,14,19,5
105.0,27.0,94.0,1200.0,12.0,-2.8,0,0.9,2017,1,14,20,5
104.0,29.0,94.0,1800.0,3.0,-4.05,0,0.0,2017,1,14,21,5
113.0,20.0,83.0,1600.0,10.0,-4.425,0,1.1,2017,1,14,22,5
120.0,21.0,90.0,1600.0,13.0,-4.02,0,0.7,2017,1,14,23,5
96.0,17.0,76.0,1100.0,12.0,-4.1,0,1.9,2017,1,15,0,6
71.0,13.0,54.0,800.0,19.0,-3.96666666666667,0,1.3,2017,1,15,1,6
75.0,17.0,60.0,1000.0,21.0,-4.38,0,1.1,2017,1,15,2,6
62.0,9.0,44.0,900.0,27.0,-4.85,0,1.1,2017,1,15,3,6
45.0,21.0,48.0,700.0,29.0,-4.525,0,2.5,2017,1,15,4,6
43.0,23.0,48.0,600.0,26.0,-3.75,0,2.5,2017,1,15,5,6
41.0,17.0,45.0,700.0,29.0,-3.825,0,2.6,2017,1,15,6,6
45.0,24.0,49.0,700.0,20.0,-3.96666666666667,0,1.8,2017,1,15,7,6
44.0,20.0,37.0,700.0,20.0,-4.075,0,1.3,2017,1,15,8,6
56.0,22.0,48.0,700.0,15.0,-4.05,0,2.2,2017,1,15,9,6
59.0,24.0,54.0,800.0,19.0,-3.925,0,1.9,2017,1,15,10,6
65.0,25.0,42.0,800.0,20.0,-3.76,0,3.1,2017,1,15,11,6
72.0,21.0,41.0,800.0,24.0,-3.075,0,2.1,2017,1,15,12,6
93.0,29.0,37.0,800.0,35.0,-2.4,0,2.8,2017,1,15,13,6
98.0,33.0,30.0,800.0,41.0,-2.2,0,1.7,2017,1,15,14,6
104.0,22.0,42.0,900.0,37.0,-1.8,0,1.7,2017,1,15,15,6
110.0,27.0,40.0,900.0,26.0,-1.94,0,1.6,2017,1,15,16,6
102.0,21.0,57.0,900.0,31.0,-2.33333333333333,0,1.0,2017,1,15,17,6
112.0,22.0,62.0,900.0,19.0,-3.08,0,0.0,2017,1,15,18,6
121.0,31.0,75.0,1200.0,17.0,-3.93333333333333,0,0.9,2017,1,15,19,6
108.0,21.0,80.0,1500.0,13.0,-4.975,0,1.9,2017,1,15,20,6
99.0,16.0,80.0,1400.0,12.0,-4.775,0,2.1,2017,1,15,21,6
93.0,15.0,81.0,1500.0,7.0,-4.25,0,2.2,2017,1,15,22,6
103.0,19.0,80.0,1500.0,2.0,-3.825,0,1.9,2017,1,15,23,6
97.0,21.0,78.0,1500.0,9.0,-3.34,0,2.1,2017,1,16,0,0
98.0,13.0,81.0,1400.0,12.0,-3.13333333333333,0,1.4,2017,1,16,1,0
110.0,14.0,81.0,1500.0,10.0,-3.26,0,1.3,2017,1,16,2,0
113.0,20.0,79.0,1700.0,2.0,-3.3,0,1.2,2017,1,16,3,0
107.0,22.0,79.0,1700.0,13.0,-3.16666666666667,0,1.6,2017,1,16,4,0
118.0,19.0,81.0,1800.0,2.0,-3.125,0,1.8,2017,1,16,5,0
122.0,20.0,80.0,1800.0,13.0,-2.98,0,2.0,2017,1,16,6,0
131.0,20.0,82.0,1900.0,13.0,-2.93333333333333,0,1.8,2017,1,16,7,0
117.0,26.0,76.0,2200.0,7.0,-2.84,0,1.7,2017,1,16,8,0
126.0,33.0,70.0,2100.0,13.0,-2.83333333333333,0,0.3,2017,1,16,9,0
140.0,29.0,77.0,2200.0,11.0,-2.6,0,1.9,2017,1,16,10,0
133.0,36.0,78.0,2300.0,4.0,-2.22,0,0.9,2017,1,16,11,0
137.0,35.0,85.0,2300.0,12.0,-1.625,0,1.1,2017,1,16,12,0
132.0,32.0,83.0,2100.0,16.0,-1.43333333333333,0,0.9,2017,1,16,13,0
138.0,25.0,81.0,1900.0,16.0,-0.96,0,1.0,2017,1,16,14,0
160.0,26.0,80.0,1900.0,5.0,-0.875,0,1.1,2017,1,16,15,0
150.0,17.0,78.0,2000.0,11.0,-0.966666666666667,0,1.7,2017,1,16,16,0
156.0,17.0,87.0,1900.0,13.0,-1.225,0,2.4,2017,1,16,17,0
140.0,22.0,81.0,1900.0,9.0,-1.5,0,0.9,2017,1,16,18,0
139.0,30.0,82.0,1900.0,9.0,-1.7,0,1.7,2017,1,16,19,0
148.0,20.0,94.0,2000.0,1.0,-1.85,0,0.6,2017,1,16,20,0
144.0,29.0,83.0,2100.0,12.0,-1.95,0,0.8,2017,1,16,21,0
162.0,24.0,94.0,2400.0,10.0,-2.075,0,1.2,2017,1,16,22,0
124.0,33.0,83.0,2500.0,9.0,-2.1,0,1.2,2017,1,16,23,0
137.0,37.0,88.0,2600.0,13.0,-2.04,0,0.8,2017,1,17,0,1
142.0,36.0,81.0,2700.0,7.0,-2.2,0,1.5,2017,1,17,1,1
134.0,31.0,87.0,2700.0,10.0,-2.2,0,1.1,2017,1,17,2,1
148.0,25.0,92.0,2700.0,13.0,-2.3,0,1.2,2017,1,17,3,1
151.0,33.0,90.0,2900.0,7.0,-2.425,0,0.0,2017,1,17,4,1
146.0,36.0,92.0,2800.0,7.0,-2.46666666666667,0,1.0,2017,1,17,5,1
155.0,39.0,80.0,2700.0,13.0,-2.5,0,0.0,2017,1,17,6,1
160.0,28.0,88.0,3000.0,10.0,-2.425,0,2.0,2017,1,17,7,1
164.0,33.0,86.0,2900.0,13.0,-2.275,0,2.3,2017,1,17,8,1
158.0,28.0,88.0,2800.0,2.0,-2.13333333333333,0,1.3,2017,1,17,9,1
159.0,38.0,72.0,2300.0,14.0,-1.725,0,3.9,2017,1,17,10,1
157.0,37.0,70.0,2100.0,7.0,-1.14,0,2.0,2017,1,17,11,1
158.0,38.0,62.0,1700.0,25.0,-0.166666666666667,0,1.3,2017,1,17,12,1
156.0,42.0,47.0,1500.0,39.0,0.54,0,1.3,2017,1,17,13,1
177.0,41.0,65.0,1600.0,28.0,1.425,0,1.7,2017,1,17,14,1
171.0,39.0,65.0,1600.0,31.0,1.875,0,2.0,2017,1,17,15,1
178.0,32.0,75.0,1700.0,34.0,1.8,0,2.1,2017,1,17,16,1
175.0,26.0,74.0,1700.0,25.0,1.35,0,1.3,2017,1,17,17,1
195.0,32.0,90.0,1900.0,19.0,-0.1,0,2.4,2017,1,17,18,1
185.0,36.0,88.0,2000.0,15.0,-1.0,0,2.7,2017,1,17,19,1
208.0,33.0,87.0,2000.0,9.0,-1.375,0,1.6,2017,1,17,20,1
192.0,36.0,107.0,2200.0,3.0,-2.54,0,1.5,2017,1,17,21,1
177.0,36.0,102.0,2500.0,10.0,-2.33333333333333,0,3.0,2017,1,17,22,1
185.0,33.0,99.0,2600.0,14.0,-1.94,0,2.0,2017,1,17,23,1
124.0,27.0,103.0,2300.0,3.0,-3.425,0,0.8,2017,1,18,0,2
77.0,28.0,85.0,1800.0,13.0,-4.7,0,0.9,2017,1,18,1,2
57.0,21.0,76.0,1500.0,17.0,-5.4,0,1.8,2017,1,18,2,2
44.0,25.0,61.0,1300.0,11.0,-5.9,0,0.9,2017,1,18,3,2
59.0,25.0,69.0,900.0,17.0,-7.025,0,0.0,2017,1,18,4,2
75.0,19.0,81.0,1500.0,11.0,-7.53333333333333,0,0.6,2017,1,18,5,2
60.0,13.0,69.0,1500.0,3.0,-7.1,0,0.4,2017,1,18,6,2
49.0,23.0,80.0,1600.0,7.0,-7.05,0,1.5,2017,1,18,7,2
58.0,21.0,84.0,1600.0,13.0,-6.5125,0,0.9,2017,1,18,8,2
70.0,30.0,73.0,1500.0,7.0,-6.5,0,1.6,2017,1,18,9,2
61.0,26.0,53.0,1000.0,20.0,-3.6,0,1.1,2017,1,18,10,2
51.0,19.0,50.0,1100.0,21.0,-2.325,0,1.7,2017,1,18,11,2
42.0,18.0,45.0,1100.0,26.0,-1.1,0,2.0,2017,1,18,12,2
41.0,14.0,40.0,900.0,31.0,0.05,0,1.6,2017,1,18,13,2
60.0,12.0,48.0,900.0,27.0,0.56,0,3.3,2017,1,18,14,2
91.0,16.0,53.0,100.0,26.0,0.8,0,2.3,2017,1,18,15,2
137.0,22.0,69.0,1300.0,20.0,0.633333333333333,0,2.0,2017,1,18,16,2
139.0,22.0,74.0,1400.0,18.0,0.375,0,1.5,2017,1,18,17,2
138.0,28.0,89.0,1600.0,7.0,-0.3,0,1.7,2017,1,18,18,2
107.0,22.0,86.0,1400.0,5.0,-1.0,0,1.9,2017,1,18,19,2
105.0,24.0,84.0,1300.0,4.0,-1.475,0,1.1,2017,1,18,20,2
110.0,21.0,84.0,1400.0,4.0,-2.425,0,0.9,2017,1,18,21,2
118.0,29.0,86.0,1500.0,4.0,-3.575,0,1.3,2017,1,18,22,2
136.0,29.0,86.0,1600.0,4.0,-3.875,0,1.3,2017,1,18,23,2
111.0,25.0,81.0,1600.0,4.0,-4.6,0,0.3,2017,1,19,0,3
122.0,30.0,85.0,1800.0,4.0,-4.425,0,0.9,2017,1,19,1,3
150.0,40.0,93.0,2500.0,5.0,-3.73103448275862,0,1.0,2017,1,19,2,3
153.0,41.0,93.0,2600.0,4.0,13.864524478028413,0,1.0,2017,1,19,3,3
121.0,37.0,90.0,2700.0,3.0,13.864524478028413,0,1.0,2017,1,19,4,3
130.0,42.0,90.0,300.0,4.0,13.864524478028413,0,1.0,2017,1,19,5,3
133.0,38.0,88.0,2800.0,4.0,13.864524478028413,0,1.0,2017,1,19,6,3
147.0,34.0,89.0,2800.0,5.0,13.864524478028413,0,1.0,2017,1,19,7,3
168.0,28.0,84.0,2900.0,5.0,13.864524478028413,0,4.7,2017,1,19,8,3
96.0,28.0,71.0,2200.0,9.0,-2.43333333333333,0,7.4,2017,1,19,9,3
197.0,8.0,13.0,500.0,42.0,-1.7,0,8.1,2017,1,19,10,3
109.0,5.0,10.0,400.0,49.0,-1.96,0,8.5,2017,1,19,11,3
70.0,4.0,10.0,400.0,53.0,-1.575,0,7.5,2017,1,19,12,3
65.0,4.0,11.0,400.0,53.0,-2.23333333333333,0,6.7,2017,1,19,13,3
55.0,5.0,10.0,400.0,56.0,-2.36,0,4.8,2017,1,19,14,3
141.0,3.0,9.0,400.0,51.0,-2.575,0,11.0,2017,1,19,15,3
123.0,4.0,2.0,400.0,56.0,-3.4,0,9.8,2017,1,19,16,3
54.0,5.0,12.0,400.0,56.0,-4.05,0,6.1,2017,1,19,17,3
78.0,5.0,13.0,400.0,53.0,-5.34,0,8.0,2017,1,19,18,3
125.0,4.0,10.0,400.0,55.0,-6.03333333333333,0,10.7,2017,1,19,19,3
88.0,3.0,9.0,400.0,57.0,-6.25,0,7.5,2017,1,19,20,3
43.0,2.0,10.0,400.0,56.0,-6.475,0,6.5,2017,1,19,21,3
23.0,2.0,8.0,400.0,57.0,-6.5,0,7.5,2017,1,19,22,3
6.0,2.0,8.0,400.0,56.0,-6.65,0,5.9,2017,1,19,23,3
8.0,3.0,8.0,400.0,56.0,-6.46,0,6.9,2017,1,20,0,4
24.0,4.0,8.0,400.0,56.0,-6.325,0,6.7,2017,1,20,1,4
20.0,3.0,7.0,400.0,57.0,-6.275,0,6.4,2017,1,20,2,4
22.0,2.0,6.0,400.0,59.0,-6.25,0,5.7,2017,1,20,3,4
7.0,2.0,5.0,400.0,60.0,-6.45,0,3.6,2017,1,20,4,4
12.0,2.0,7.0,400.0,59.0,-6.375,0,4.9,2017,1,20,5,4
16.0,2.0,11.0,400.0,54.0,-6.125,0,3.7,2017,1,20,6,4
25.0,2.0,19.0,500.0,48.0,-6.225,0,3.5,2017,1,20,7,4
32.0,7.0,56.0,900.0,20.0,-7.45,0,2.8,2017,1,20,8,4
61.0,14.0,46.0,1100.0,26.0,-6.8,0,1.6,2017,1,20,9,4
31.0,11.0,41.0,100.0,33.0,-5.45,0,3.7,2017,1,20,10,4
